osm_id,name,category,subcategory,lat,lon,admin_division
w1168473014,,farm,building=greenhouse,53.3189548,-6.5208762,
w1168473015,,farm,building=greenhouse,53.3188952,-6.5209538,
w1174740424,,farm,landuse=farmland,53.3224767,-6.522088,
w1174945343,,farm,landuse=farmland,53.6049768,-6.2009261,
w1174945344,,farm,landuse=farmland,53.6058338,-6.2036606,
w1174947417,,farm,landuse=farmland,53.6054304,-6.1996247,
w1174948250,,farm,landuse=farmland,53.6066918,-6.200119,
w1175310283,,farm,building=greenhouse,53.6068499,-6.1767796,
w1182705800,,farm,landuse=allotments,53.3117291,-6.4647923,
w1189754816,,farm,landuse=farmland,53.2619665,-6.3847814,
w1189754818,,farm,landuse=farmland,53.2613183,-6.3869238,
w1189754825,,farm,landuse=farmland,53.2674498,-6.3804688,
w1192136443,The Butterfly House,farm,building=greenhouse,53.4449774,-6.1618234,
w1196022944,,farm,building=greenhouse,53.5133571,-6.3525923,
w1202378913,,farm,landuse=greenhouse_horticulture,53.4379112,-6.170823,
w1202378914,,farm,landuse=farmland,53.4374525,-6.1708343,
w1202378915,,farm,landuse=farmland,53.4372117,-6.1709246,
w1202378916,,farm,landuse=farmland,53.4372611,-6.1704308,
w1205649012,,farm,landuse=farmland,53.3644462,-6.4228899,
w1205649013,,farm,landuse=farmland,53.3629627,-6.4214508,
w1205649015,,farm,landuse=farmland,53.3645556,-6.4176946,
w1205911676,,farm,building=greenhouse,53.4725473,-6.2652838,
w1205911677,,farm,building=greenhouse,53.4726196,-6.2652264,
w1205911678,,farm,building=greenhouse,53.4726878,-6.2651721,
w1208896028,,farm,building=greenhouse,53.5810381,-6.3067911,
w1209191887,,farm,building=greenhouse,53.4397772,-6.3947893,
w1209191888,,farm,building=greenhouse,53.4397236,-6.3948463,
w1209191892,,farm,building=greenhouse,53.438164,-6.3959675,
w1213017492,,farm,landuse=farmland,53.3862966,-6.451277,
w1213017493,,farm,landuse=farmland,53.3878497,-6.4497435,
w1213245620,,farm,landuse=farmland,53.3724313,-6.4263997,
w1214516623,,farm,landuse=farmland,53.3889398,-6.4490096,
w1216650530,,farm,landuse=farmland,53.3244735,-6.4749635,
w1222309937,,farm,building=greenhouse,53.4610414,-6.3037909,
