osm_id,name,category,subcategory,lat,lon,admin_division
n3862429159,The Shamrock,restaurant,amenity=pub,53.3957717,-9.9187301,"Roundstone, Galway"
n3862448184,O’Dowd’s Café,restaurant,amenity=cafe,53.3966014,-9.9191957,Roundstone
n3903544019,Steam Coffee House,restaurant,amenity=cafe,53.4882921,-10.0175751,
n3903638327,Upstairs Downstairs,restaurant,amenity=cafe,53.4889972,-10.0214298,
n3903638328,Off The Square,restaurant,amenity=restaurant,53.4889884,-10.02147,"Clifden, Galway"
n3925571852,Tigh Mheaic,restaurant,amenity=restaurant,53.3230549,-9.8258889,Carna
n3929701389,The Willow Tree,restaurant,amenity=restaurant,53.4882033,-10.022282,
n3999494735,,restaurant,amenity=restaurant,53.4687752,-10.0174378,
n4049028404,Frydays Takeaway,restaurant,amenity=restaurant,53.2290908,-8.7336129,
n4298834889,Connolly’s,restaurant,amenity=pub,53.1390988,-8.9363406,"Kinvarra, Galway"
n4356500320,Courtyard café & restaurant,restaurant,amenity=cafe,53.5527236,-9.9472738,
n4356500684,Lodge,restaurant,amenity=restaurant,53.5543535,-9.9508622,
n4412277090,Joyces Bar,restaurant,amenity=bar,53.4671477,-9.7384503,
n5018066322,Pascal Coffee House,restaurant,amenity=cafe,53.2724605,-9.0508349,Galway
n5023210249,Riverbank Restaurant,restaurant,amenity=restaurant,53.3214034,-8.1972076,Ballinasloe
n5024895737,Mocha Beans,restaurant,amenity=cafe,53.2796998,-9.0639934,
n5097987117,Jalan Jalan,restaurant,amenity=restaurant,53.2753849,-9.0631851,Galway
n5098794451,Kelly’s,restaurant,amenity=cafe,53.4704097,-8.5008927,"Mountbellew, Galway"
n5136647863,Moran's Oyster Cottage,restaurant,amenity=restaurant,53.2109409,-8.8951224,
n5175928796,Oliver’s,restaurant,amenity=restaurant,53.5565115,-10.11154,"Cleggan, Galway"
n5413429612,Hooked,restaurant,amenity=restaurant,53.2714558,-9.0610338,Galway
n5524692169,Domino's Pizza,restaurant,amenity=restaurant,53.51527,-8.8541573,
n5524692170,Pedro's Cafe & Grill,restaurant,amenity=cafe,53.5152947,-8.8547761,
n5524692171,The Galway Roast,restaurant,amenity=cafe,53.5143742,-8.8514148,
n5589279037,Golden Pizza,restaurant,amenity=restaurant,53.5137601,-8.8518797,
n5590345206,Red Bean Roastery,restaurant,amenity=cafe,53.2779077,-8.9274806,Oranmore
n5590456086,Olive Tree Bistro,restaurant,amenity=restaurant,53.2858943,-9.0448149,Galway
n5590678685,Marengo's Bistro,restaurant,amenity=restaurant,53.3262302,-8.2192752,Ballinasloe
n5590683797,Village Kitchen,restaurant,amenity=cafe,53.3261699,-8.219144,Ballinasloe
n5739459624,The Lane Cafe,restaurant,amenity=cafe,53.27115,-9.0537308,Galway
n5740314323,Coffeewerk + Press,restaurant,amenity=cafe,53.2712774,-9.0540662,Galway
n5784877727,Fiordigrano Pizzeria,restaurant,amenity=restaurant,53.244267,-9.30474,
n5790583103,Galway Cakery Café,restaurant,amenity=restaurant,53.3384457,-9.1796096,Moycullen
n5790592392,Segafredo,restaurant,amenity=cafe,53.3384532,-9.1795081,
n5813468155,Teach an Tae,restaurant,amenity=cafe,53.0654485,-9.5252689,
n5844940385,Tuco’s Taqueria,restaurant,amenity=restaurant,53.2734846,-9.0524666,Galway
n5856143931,Harbour Café,restaurant,amenity=restaurant,53.5564505,-10.1113693,
n5857066846,Doonmore Hotel,restaurant,amenity=restaurant,53.6139993,-10.2278182,Inishbofin
n5915911389,Portfinn Lodge,restaurant,amenity=restaurant,53.5954504,-9.6974482,Leenaun
n5967422856,Urban Grind,restaurant,amenity=cafe,53.2700022,-9.0597012,Galway
n5968261034,Fixx,restaurant,amenity=cafe,53.2733534,-9.0519205,Galway
n6052821486,Green Chilli,restaurant,amenity=restaurant,53.2703742,-9.0515762,
n6052834485,Avenue,restaurant,amenity=cafe,53.2715215,-9.0538571,Galway
n6052834886,The Dough Bros,restaurant,amenity=restaurant,53.2727305,-9.0517257,
n6414097240,Costa,restaurant,amenity=cafe,53.2729936,-8.9296553,Oranmore
n6456397095,Misunderstood Heron,restaurant,amenity=cafe,53.5945961,-9.7698444,
n6475315075,The Old Barracks,restaurant,amenity=restaurant,53.2982904,-8.7466635,"Athenry, Galway"
n6475315076,Kasturi,restaurant,amenity=restaurant,53.2983329,-8.7468861,
n6479165510,Town Cafe,restaurant,amenity=cafe,53.298284,-8.7469377,
n6596746988,Caprice,restaurant,amenity=cafe,53.2731838,-9.0535404,Galway
